sheet,name,brand_usp,ingredients,serving_size_g,allergens,shelf_life,small_pack_g,large_pack_g,manufacturer,mrp,status,grammage,energy_kcal,protein_g,carbohydrate_g,total_sugar_g,added_sugar_g,dietary_fibre_g,total_fat_g,saturated_fat_g,unsaturated_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,calcium_mg,energy_pct,protein_pct,added_sugar_pct,dietary_fibre_pct,total_fat_pct,saturated_fat_pct,trans_fat_pct,sodium_pct,calcium_pct
Diwali products 2025,Choco Hazelnut Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, hazelnut cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Contains milk and milk products. Processed in a facility that also  processes products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)

Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,100,557.2,7.5,56.9,53.5,44.6,4.5,32.7,32.4,,0.17,6,81,,,,,,,,,,
Diwali products 2025,Choco Hazelnut Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, hazelnut cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Contains milk and milk products. Processed in a facility that also  processes products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)

Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,14,78,1.05,7.96,7.49,6.24,0.63,4.57,4.53,,0.02,0.84,11.34,,3.9,1.94,12.5,2.1,,,,,
Diwali products 2025,Choco Hazelnut Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, hazelnut cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Contains milk and milk products. Processed in a facility that also  processes products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)

Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,84,468.04,6.3,47.79,44.94,37.46,3.78,27.46,27.21,,0.14,5.04,68.04,,,,,,,,,,
Diwali products 2025,Choco Hazelnut Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, hazelnut cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Contains milk and milk products. Processed in a facility that also  processes products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption.. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)

Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,56,312.03,4.2,31.86,29.96,24.97,2.52,18.31,18.14,,0.09,3.36,45.36,,,,,,,,,,
Diwali products 2025,Choco Pista Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, pista cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Processed in a facility that  also processes  products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)
Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,100,570,5.52,56,51,42,4.5,36,33,,0.2,12,125,,,,,,,,,,
Diwali products 2025,Choco Pista Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, pista cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Processed in a facility that  also processes  products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)
Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,14,79.8,0.77,7.84,7.14,5.88,0.63,5.04,4.62,,0.028,1.68,17.5,,4,1.4,11.8,2.1,,,,,
Diwali products 2025,Choco Pista Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, pista cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Processed in a facility that  also processes  products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)
Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,84,478.8,4.63,47.04,42.84,35.28,3.78,30.24,27.72,,0.168,10.08,105,,,,,,,,,,
Diwali products 2025,Choco Pista Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, pista cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Processed in a facility that  also processes  products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)
Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,70,399,3.85,39.2,35.7,29.4,3.15,25.2,23.1,,0.14,8.4,87.5,,,,,,,,,,
Diwali products 2025,Choco Pista Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, pista cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Processed in a facility that  also processes  products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)
Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,56,319.2,3.09,31.36,28.56,23.52,2.52,20.16,18.48,,0.11,6.72,70,,,,,,,,,,
Diwali products 2025,Choco Pista Kunafa,Sweetened with Palm Jaggery | No Refined Sugar | Source of Dietary Fibre | Source of Protein,"Palm jaggery powder, hydrogenated vegetable fat, pista cream, milk solids, cocoa solids, kataifi, emulsifiers (INS 322), nature identical flavouring substances (Vanillin).
CONTAINS NATURAL & NATURE IDENTICAL FLAVORING SUBSTANCES",56,"Processed in a facility that  also processes  products containing milk, nuts, soya & wheat.","Best before 3 Months from the date of Manufacuting 


Store in a cool and dry place
Temperature and humidity changes may cause a whitish layer on the product without affecting its fitness for consumption. 
Store at temperatures below 18° C",56,84,"ENILUAP
No 54/2, Singasandra, Begur Hobli, Hosur Main Road, Bengaluru - 560068
FSSAI Lic. No : 11221333001339","Box of 4
210/- for 56 grams 
(3.75/- per gram)

Box of 6
335/- for 84 grams
(3.98/- per gram)
Box of 5
262.5/- for 70grams 
(3.75/- per gram)
Box of 3
160/- for 42gram
(3.8/- per gram)",not_launched,42,239.4,2.31,23.52,21.42,17.64,1.89,15.12,13.86,,0.084,5.04,52.5,,,,,,,,,,
Diwali products 2025,Khajur Pak,No added Sugar | Made with honey | Made with cow Ghee | Rich In dietary fibre | Source of protein,"Dates, almonds, cashews, honey, cow ghee, pistachio",250,"Contains Nuts, honey ",45 days,250,,"Jenish Sweets
Address:
28, Saraswati Nagar Society,
Ashwini Kumar Road, B/h Rambag-1,
Surat - Gujarat - 395 008

FSSAI LIC NO. 10724031000085",250GM FOR 450/-,not_launched,100,480.1,10.6,52.49,32.38,1.81,6.11,25.3,9.47,,,,12.4,,,,,,,,,,
Diwali products 2025,Khajur Pak,No added Sugar | Made with honey | Made with cow Ghee | Rich In dietary fibre | Source of protein,"Dates, almonds, cashews, honey, cow ghee, pistachio",250,"Contains Nuts, honey ",45 days,250,,"Jenish Sweets
Address:
28, Saraswati Nagar Society,
Ashwini Kumar Road, B/h Rambag-1,
Surat - Gujarat - 395 008

FSSAI LIC NO. 10724031000085",250GM FOR 450/-,not_launched,250,1200.25,26.47,131.22,80.95,4.52,15.27,63.25,23.67,,0.125,5,31,,,,,,,,,,
Diwali products 2025,Khajur Pak,No added Sugar | Made with honey | Made with cow Ghee | Rich In dietary fibre | Source of protein,"Dates, almonds, cashews, honey, cow ghee, pistachio",250,"Contains Nuts, honey ",45 days,250,,"Jenish Sweets
Address:
28, Saraswati Nagar Society,
Ashwini Kumar Road, B/h Rambag-1,
Surat - Gujarat - 395 008

FSSAI LIC NO. 10724031000085",250GM FOR 450/-,not_launched,18,,,,,,,,,,,,,,4.3,3.5,0.6,3.6,,,,,
Diwali products 2025,Kaju Katli,Source of Protein | Rich in Dietary Fibre,"Cashews(60%), sugar, Silver Leaf, Preservatives (ins202, ins 234)",100,"This product is made in a facility that processes food containing peanut, treenut, soy, milk, cereals, containing gluten, sesame, mustard and sulphites.",3 months,,,"BIKAJI FOODS INTERNATIONAL LTD., E/558-561, C/569-572, E/573-577, E/578-579, F/580-584, F/585-592, RIICO Industrial Area Karni (Extension), Bikaner, Rajasthan, India-334006. 
FSSAI LIC no. 10016013001074",250gm for 320/-,not_launched,100,473,10,57,42,34,7,23,14,5,0,2,27,,,,,,,,,,
Diwali products 2025,Kaju Katli,Source of Protein | Rich in Dietary Fibre,"Cashews(60%), sugar, Silver Leaf, Preservatives (ins202, ins 234)",100,"This product is made in a facility that processes food containing peanut, treenut, soy, milk, cereals, containing gluten, sesame, mustard and sulphites.",3 months,,,"BIKAJI FOODS INTERNATIONAL LTD., E/558-561, C/569-572, E/573-577, E/578-579, F/580-584, F/585-592, RIICO Industrial Area Karni (Extension), Bikaner, Rajasthan, India-334006. 
FSSAI LIC no. 10016013001074",250gm for 320/-,not_launched,14,66,1,8,6,5,,3,2,,0,,4,,3.3,,9.5,,,,,,
Nuts,Roasted Cashews,Rich in protein | Trans fat free | Roasted Not Fried,"Cashews, himalayan pink salt.",30,Contains Nuts ,3 Months,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","160/- for 50 grams
(3.2/- per gram) 

410 for 145 grams
(2.82/- per gram) 
250gm for 478rs
(1.9/- per gram)",not_launched,100,571,21.32,22.87,0,,1.7,43.8,9.3,10.18,0,0,246,,,,,,,,,,
Nuts,Roasted Cashews,Rich in protein | Trans fat free | Roasted Not Fried,"Cashews, himalayan pink salt.",30,Contains Nuts ,3 Months,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","160/- for 50 grams
(3.2/- per gram) 

410 for 145 grams
(2.82/- per gram) 
250gm for 478rs
(1.9/- per gram)",not_launched,250,1427,53.3,57.17,0,,4.25,109.5,23.25,25.45,0,0,615,,,,,,,,,,
Nuts,Roasted Cashews,Rich in protein | Trans fat free | Roasted Not Fried,"Cashews, himalayan pink salt.",30,Contains Nuts ,3 Months,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","160/- for 50 grams
(3.2/- per gram) 

410 for 145 grams
(2.82/- per gram) 
250gm for 478rs
(1.9/- per gram)",not_launched,50,285.5,10.66,11.435,0,,0.85,21.9,4.65,5.09,0,0,123,,,,,,,,,,
Nuts,Roasted Cashews,Rich in protein | Trans fat free | Roasted Not Fried,"Cashews, himalayan pink salt.",30,Contains Nuts ,3 Months,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","160/- for 50 grams
(3.2/- per gram) 

410 for 145 grams
(2.82/- per gram) 
250gm for 478rs
(1.9/- per gram)",not_launched,0,,,,,,,,,,,,,,8.6,11.8,,1.7,,,,,
Nuts,Roasted Almonds,Rich in protein | Trans fat free | Roasted Not Fried,"Almonds, himalayan pink salt",30,Contains Nuts ,3 Months ,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","130/- for 50 grams
(2.6/- per gram)

325/- for 145 grams 
(2.24/- per gram)

424/- for 250grams
(1.69/- per gram)",not_launched,100,644,20.5,11.42,0,,1.88,57.4,13.2,9,0,0,193,,,,,,,,,,
Nuts,Roasted Almonds,Rich in protein | Trans fat free | Roasted Not Fried,"Almonds, himalayan pink salt",30,Contains Nuts ,3 Months ,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","130/- for 50 grams
(2.6/- per gram)

325/- for 145 grams 
(2.24/- per gram)

424/- for 250grams
(1.69/- per gram)",not_launched,250,1610,51.25,28.55,0,,4.7,143.5,33,87.75,0,0,482.5,,,,,,,,,,
Nuts,Roasted Almonds,Rich in protein | Trans fat free | Roasted Not Fried,"Almonds, himalayan pink salt",30,Contains Nuts ,3 Months ,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","130/- for 50 grams
(2.6/- per gram)

325/- for 145 grams 
(2.24/- per gram)

424/- for 250grams
(1.69/- per gram)",not_launched,50,322,10.25,5.71,0,,0.94,28.7,6.6,4.5,0,0,96.5,,,,,,,,,,
Nuts,Roasted Almonds,Rich in protein | Trans fat free | Roasted Not Fried,"Almonds, himalayan pink salt",30,Contains Nuts ,3 Months ,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","130/- for 50 grams
(2.6/- per gram)

325/- for 145 grams 
(2.24/- per gram)

424/- for 250grams
(1.69/- per gram)",not_launched,0,,,,,,,,,,,,,,16.7,19,,3.13,,,,,
Nuts,Truffle Cashews,Roasted not fried | Source of dietary fibre | Rich in protein | Trans fat free,"Cashews,
Seasonings: Spice and spice extract (black pepper, mustard), dehydrated vegetables powders and extract (onion, garlic), cheese powder, milk solid (whole milk powder, whey powder), maltodextrin, corn starch, common salt,yeast extract powder, truffle, sunflower oil, anticaking agent (INS 341(iii), INS 551, INS 330), flavour enhancers (INS 627, INS 631), contains natural & nature identical flavouring substances (truffle, mushroom, cheese, mustard)",30,Contains Nuts ,3 Months,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","160/- for 50 grams
(3.2/- per gram) 

410 for 145 grams
(2.82/- per gram) ",not_launched,250,1368.32,41.35,112.12,30.25,,7.75,83.82,16.5,66.4,,,569.275,,,,,,,,,,
Nuts,Truffle Cashews,Roasted not fried | Source of dietary fibre | Rich in protein | Trans fat free,"Cashews,
Seasonings: Spice and spice extract (black pepper, mustard), dehydrated vegetables powders and extract (onion, garlic), cheese powder, milk solid (whole milk powder, whey powder), maltodextrin, corn starch, common salt,yeast extract powder, truffle, sunflower oil, anticaking agent (INS 341(iii), INS 551, INS 330), flavour enhancers (INS 627, INS 631), contains natural & nature identical flavouring substances (truffle, mushroom, cheese, mustard)",30,Contains Nuts ,3 Months,50,145,"
SNACKSMITHS PRIVATE LIMITED 
UNIT NO. 104, FIRST FLOOR, BLDG. NO. 5, SQUARE INDUSTRIAL PARK, NATIONAL HIGHWAY - 8, NEAR TUNGARESHWAR PHATA, VASAI (EAST) - 401208 , MAHARASHTRA, INDIA
FSSAI LIC : 115190190000642","160/- for 50 grams
(3.2/- per gram) 

410 for 145 grams
(2.82/- per gram) ",not_launched,100,547.33,16.54,44.85,12.1,,3.1,33.53,6.6,26.56,,,227.71,,,,,,,,,,
